scene,method,split,views,selection,status,num_images,image_size,niter1,niter2,device,model_load_sec,image_load_sec,pair_count,alignment_sec,peak_gpu_memory_mb,camera_center_rmse,camera_center_mae,camera_center_max_error,reference_trajectory_extent,normalized_camera_center_rmse,alignment_scale,focal_mean,output_dir,error
tandt/train,MASt3R,5views_uniform,5,uniform,success,5,512,20,10,cuda,6.637981100000616,0.07868429999871296,20,8.917179100000794,3077.31640625,2.8045818140163394,2.5087720721728695,4.670958391314625,9.789046034247507,0.2865020558902633,2.4977775791959216,301.8293151855469,results\method_outputs\tandt\train\mast3r_pose\5views_uniform,
