scene,method,condition,split_name,status,returncode,source_path,model_path,iterations,resolution,runtime_sec,num_images,initial_points,metric_iteration,train_l1,train_psnr,saved_point_cloud,point_cloud_bytes,log_path,num_test_images,eval_psnr,eval_ssim,eval_lpips,metrics_summary,per_view_csv
tandt/train,3dgs_degraded,jpeg_q20,5views_uniform,success,0,datasets\degraded_scenes\jpeg_q20\tandt\train\5views_uniform,results\method_outputs\tandt\train\3dgs_degraded\jpeg_q20\5views_uniform,50,4,3.7508651000007376,5,19876,50,0.21173307299613953,10.024808883666992,results\method_outputs\tandt\train\3dgs_degraded\jpeg_q20\5views_uniform\point_cloud\iteration_50\point_cloud.ply,4930778,results\method_outputs\tandt\train\3dgs_degraded\jpeg_q20\5views_uniform\train_console.log,20,10.526643154273533,0.27325277850031854,0.7022181928157807,,results\method_outputs\tandt\train\3dgs_degraded\jpeg_q20\5views_uniform\test\ours_50\metrics_per_view.csv
