scene,method,split_name,status,returncode,source_path,model_path,iterations,resolution,runtime_sec,num_images,initial_points,metric_iteration,train_l1,train_psnr,saved_point_cloud,point_cloud_bytes,log_path
db/playroom,3dgs_sparse,12views_random_seed2,success,0,datasets\sparse_scenes\db\playroom\12views_random_seed2,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed2,3000,4,44.459097799997835,12,7834,3000,0.003655965067446232,44.68543548583985,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed2\point_cloud\iteration_3000\point_cloud.ply,85378259,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed2\train_console.log
db/playroom,3dgs_sparse,20views_random_seed2,success,0,datasets\sparse_scenes\db\playroom\20views_random_seed2,results\method_outputs\db\playroom\3dgs_sparse\20views_random_seed2,3000,4,62.066529399999126,20,12910,3000,0.005619492661207915,40.63415679931641,results\method_outputs\db\playroom\3dgs_sparse\20views_random_seed2\point_cloud\iteration_3000\point_cloud.ply,121956027,results\method_outputs\db\playroom\3dgs_sparse\20views_random_seed2\train_console.log
db/playroom,3dgs_sparse,2views_random_seed3,success,0,datasets\sparse_scenes\db\playroom\2views_random_seed3,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed3,3000,4,34.09477419999894,2,2051,3000,0.0026119673624634744,48.22029418945313,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed3\point_cloud\iteration_3000\point_cloud.ply,13889034,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed3\train_console.log
db/playroom,3dgs_sparse,3views_random_seed3,success,0,datasets\sparse_scenes\db\playroom\3views_random_seed3,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed3,3000,4,31.809404799998447,3,832,3000,0.0024307013489305975,49.06444244384766,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed3\point_cloud\iteration_3000\point_cloud.ply,22962114,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed3\train_console.log
db/playroom,3dgs_sparse,5views_random_seed3,success,0,datasets\sparse_scenes\db\playroom\5views_random_seed3,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed3,3000,4,36.077911100001074,5,2900,3000,0.0029926812276244164,46.73869323730469,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed3\point_cloud\iteration_3000\point_cloud.ply,40465707,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed3\train_console.log
db/playroom,3dgs_sparse,8views_random_seed3,success,0,datasets\sparse_scenes\db\playroom\8views_random_seed3,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed3,3000,4,44.76609869999811,8,7514,3000,0.00490781432017684,43.56155548095703,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed3\point_cloud\iteration_3000\point_cloud.ply,62310787,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed3\train_console.log
db/playroom,3dgs_sparse,12views_random_seed3,success,0,datasets\sparse_scenes\db\playroom\12views_random_seed3,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed3,3000,4,61.532453100000566,12,8997,3000,0.004294216260313988,42.97559280395508,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed3\point_cloud\iteration_3000\point_cloud.ply,94219211,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed3\train_console.log
db/playroom,3dgs_sparse,20views_random_seed3,success,0,datasets\sparse_scenes\db\playroom\20views_random_seed3,results\method_outputs\db\playroom\3dgs_sparse\20views_random_seed3,3000,4,65.76328999999532,20,14782,3000,0.00629458986222744,39.723618316650395,results\method_outputs\db\playroom\3dgs_sparse\20views_random_seed3\point_cloud\iteration_3000\point_cloud.ply,120861355,results\method_outputs\db\playroom\3dgs_sparse\20views_random_seed3\train_console.log
db/playroom,3dgs_sparse,2views_random_seed4,success,0,datasets\sparse_scenes\db\playroom\2views_random_seed4,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed4,3000,4,42.62113739999768,2,1677,3000,0.0023822580929845575,49.321824645996095,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed4\point_cloud\iteration_3000\point_cloud.ply,13687658,results\method_outputs\db\playroom\3dgs_sparse\2views_random_seed4\train_console.log
db/playroom,3dgs_sparse,3views_random_seed4,success,0,datasets\sparse_scenes\db\playroom\3views_random_seed4,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed4,3000,4,41.31707059999462,3,3776,3000,0.002344076125882566,48.861103820800786,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed4\point_cloud\iteration_3000\point_cloud.ply,34357467,results\method_outputs\db\playroom\3dgs_sparse\3views_random_seed4\train_console.log
db/playroom,3dgs_sparse,5views_random_seed4,success,0,datasets\sparse_scenes\db\playroom\5views_random_seed4,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed4,3000,4,44.4208845999965,5,5459,3000,0.002731350949034095,47.249324798583984,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed4\point_cloud\iteration_3000\point_cloud.ply,58408259,results\method_outputs\db\playroom\3dgs_sparse\5views_random_seed4\train_console.log
db/playroom,3dgs_sparse,8views_random_seed4,success,0,datasets\sparse_scenes\db\playroom\8views_random_seed4,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed4,3000,4,54.65456790000462,8,4194,3000,0.003748201904818416,45.66907653808594,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed4\point_cloud\iteration_3000\point_cloud.ply,70206363,results\method_outputs\db\playroom\3dgs_sparse\8views_random_seed4\train_console.log
db/playroom,3dgs_sparse,12views_random_seed4,success,0,datasets\sparse_scenes\db\playroom\12views_random_seed4,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed4,3000,4,72.64444830000139,12,10068,3000,0.0034434994217008353,45.137270355224615,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed4\point_cloud\iteration_3000\point_cloud.ply,99749363,results\method_outputs\db\playroom\3dgs_sparse\12views_random_seed4\train_console.log
db/playroom,3dgs_sparse,20views_random_seed4,success,0,datasets\sparse_scenes\db\playroom\20views_random_seed4,results\method_outputs\db\playroom\3dgs_sparse\20views_random_seed4,3000,4,78.26583039999969,20,13018,3000,0.004231481906026602,42.7297233581543,results\method_outputs\db\playroom\3dgs_sparse\20views_random_seed4\point_cloud\iteration_3000\point_cloud.ply,143614611,results\method_outputs\db\playroom\3dgs_sparse\20views_random_seed4\train_console.log
